Operacao,area,ope,Objetivo_da_Operacao,Aplicacao_de_Recursos,Tempo_Em_Anos,Percentual_de_Subsidio,Operacao_Prefixada,Pendencia_de_Cobertura_do_PROAGRO,Expurgo_da_Operacao,Tipo_de_Assistencia_Tecnica,Tipo_de_Renegociacao,Amparo_da_Operacao,Operacao_Especial,Associados_Beneficiados,Agricultura_Familiar,Pessoas_Assentadas,Grupo_do_Cliente,Faixa_valores,Tipo_de_Cobertura,Pend??ncia_do_PROCERA,Total_do_FNE_Risco,Tipo_de_Tratamento,Forma_de_Credito,Tipo_de_PROAGRO,Operacao_Estruturada,Cultura_Consorciada,Garantia_LCA,Incidencia_de_IOF,Motivo_Renegociacao,Custo_Efetivo_Total,Tipo_de_Conta,Setor_de_Atividade,Subsidio,Destinacao_de_Recursos,Contra_Partida_do_BID,Semi_Arido,Finalidade_do_Financiamento,Agricultura_Irrigada,Tipo_de_Correcao,Fonte_de_Recursos,Programa_de_Credito,Categoria_do_Produtor,Tipo_de_Recurso,Garantia,Operacao_Alongada,Risco_FNE,Tipo_Lei,Operacao_Consignacao,Tem_Bonus,Tem_debito,Tem_garantia,Tem_Indexador_mensal,Tem_Indexador_diario,Tem_Credito_Evento_Semestral,Tem_Credito_Evento_Anual,Tem_Credito_Evento_Mensal,Tem_Credito_Evento_Trimestral,Tem_Debito_Evento_Semestral,Tem_Debito_Evento_Anual,Tem_Debito_Evento_Mensal,Tem_Debito_Evento_Trimestral,Tem_Debito_Evento_Diario,Tem_Desembolso_Unico,Tem_Carencia,E_Renegociada,E_Transferida,Tem_Prejuizo
1.TTBC.TT7FVG10901.1,1,1,1,21,1,0,2,1,0,NULL,0,NULL,0,NULL,1,NULL,25,4,NULL,NULL,0,1,3,0,NULL,0,NULL,0,NULL,NULL,15,4,1,NULL,1,1,2,1,2,18,373,5,3,3,NULL,0,NULL,NULL,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
1.TTBC.TT7FVG11001.1,1,1,1,21,1,0,2,1,0,NULL,0,NULL,0,NULL,1,NULL,25,4,NULL,NULL,0,1,3,0,NULL,0,NULL,0,NULL,NULL,15,4,1,NULL,1,1,2,1,2,18,373,5,3,3,NULL,0,NULL,NULL,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
1.TTBC.TT7FVG11SSW.1,1,1,1,21,2,0,2,1,0,NULL,0,NULL,0,NULL,1,NULL,25,4,NULL,NULL,1,1,3,0,NULL,0,NULL,0,NULL,NULL,6,4,1,NULL,1,1,2,1,2,24,400,5,3,3,NULL,0,NULL,NULL,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
1.TTBC.TT7FVG11REE.1,1,1,18,21,1,0,5,1,0,3,0,NULL,0,NULL,1,NULL,25,4,NULL,NULL,0,1,3,0,NULL,0,NULL,0,NULL,NULL,15,4,1,NULL,1,1,2,1,2,18,373,5,3,3,NULL,0,NULL,NULL,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0
1.TTBC.TT7FVG11TTG.1,1,1,1,21,1,0,5,1,0,NULL,0,NULL,0,NULL,1,NULL,25,4,NULL,NULL,1,1,3,0,NULL,0,NULL,0,NULL,NULL,6,4,1,NULL,1,1,2,1,2,24,400,5,3,1,NULL,0,NULL,NULL,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
1.TTBC.TT7FVG11RWW.1,1,1,1,21,1,0,5,1,0,1,0,NULL,0,NULL,1,NULL,25,4,NULL,NULL,1,1,3,0,NULL,0,NULL,0,NULL,NULL,6,4,1,NULL,1,1,2,1,2,24,400,5,3,3,NULL,0,NULL,NULL,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
1.TTBC.TT7FVG11501.1,1,1,1,21,2,0,2,1,0,1,0,NULL,0,NULL,1,NULL,25,4,NULL,NULL,1,1,3,0,NULL,0,NULL,0,NULL,NULL,6,4,1,NULL,1,1,2,1,2,24,400,5,3,3,NULL,0,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1.TTBC.TT7FVG11601.1,1,1,18,21,2,0,2,1,0,1,0,NULL,0,NULL,1,NULL,25,4,NULL,NULL,1,1,3,0,NULL,0,NULL,0,NULL,NULL,6,4,1,NULL,1,1,2,1,2,24,400,5,3,3,NULL,0,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1.TTBC.TT7FVG11701.1,1,1,1,21,2,0,2,1,0,1,0,NULL,0,NULL,1,NULL,25,4,NULL,NULL,1,1,3,0,NULL,0,NULL,0,NULL,NULL,6,4,1,NULL,1,1,2,1,2,24,400,5,3,3,NULL,0,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1.TTBC.TT7FVG11801.1,1,1,1,21,1,0,2,1,0,1,0,NULL,0,NULL,1,NULL,25,4,NULL,NULL,1,1,3,0,NULL,0,NULL,0,NULL,NULL,6,4,1,NULL,1,1,2,1,2,24,400,5,3,3,NULL,0,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1.TTBC.TT7FVG11901.1,1,1,1,21,1,0,5,1,0,NULL,0,NULL,0,NULL,1,NULL,25,3,NULL,NULL,0,1,3,0,NULL,0,NULL,0,NULL,NULL,15,4,1,NULL,1,1,2,1,2,18,373,5,3,3,NULL,0,NULL,NULL,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
1.TTBC.TT7FVG12001.1,1,1,1,21,1,0,5,1,0,NULL,0,NULL,0,NULL,1,NULL,25,4,NULL,NULL,0,1,3,0,NULL,0,NULL,0,NULL,NULL,15,4,1,NULL,1,1,2,1,2,18,373,5,3,3,NULL,0,NULL,NULL,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
1.TTBC.TT7FVG12SSW.1,1,1,1,21,2,0,2,1,0,1,0,NULL,0,NULL,1,NULL,25,4,NULL,NULL,1,1,3,0,NULL,0,NULL,0,NULL,NULL,6,4,1,NULL,1,1,2,1,2,24,400,5,3,3,NULL,0,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1.TTBC.TT7FVG12REE.1,1,1,1,21,1,0,2,1,0,1,0,NULL,0,NULL,1,NULL,25,4,NULL,NULL,1,1,3,0,NULL,0,NULL,0,NULL,NULL,6,4,1,NULL,1,1,2,1,2,24,400,5,3,3,NULL,0,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1.TTBC.TT7FVG12TTG.1,1,1,18,21,2,0,5,1,0,1,0,NULL,0,NULL,1,NULL,25,4,NULL,NULL,1,1,3,0,NULL,0,NULL,0,NULL,NULL,6,4,1,NULL,1,1,2,1,2,24,400,5,3,3,NULL,0,NULL,NULL,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
1.TTBC.TT7FVG12RWW.1,1,1,1,21,1,0,2,1,0,1,0,NULL,0,NULL,1,NULL,25,4,NULL,NULL,1,1,3,0,NULL,0,NULL,0,NULL,NULL,6,4,1,NULL,1,1,2,1,2,24,400,5,3,3,NULL,0,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1.TTBC.TT7FVG12501.1,1,1,1,21,2,0,5,1,0,NULL,0,NULL,0,NULL,1,NULL,25,4,NULL,NULL,1,1,3,0,NULL,0,NULL,0,NULL,NULL,6,4,1,NULL,1,1,2,1,2,24,400,5,3,3,NULL,0,NULL,NULL,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
1.TTBC.TT7FVG12601.1,1,1,1,21,2,0,2,1,0,1,0,NULL,0,NULL,1,NULL,25,4,NULL,NULL,1,1,3,0,NULL,0,NULL,0,NULL,NULL,6,4,1,NULL,1,1,2,1,2,24,400,5,3,3,NULL,0,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1.TTBC.TT7FVG12701.1,1,1,1,21,2,0,2,1,0,1,0,NULL,0,NULL,1,NULL,25,4,NULL,NULL,1,1,3,0,NULL,0,NULL,0,NULL,NULL,6,4,1,NULL,1,1,2,1,2,24,400,5,3,3,NULL,0,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1.TTBC.TT7FVG12801.1,1,1,1,21,2,0,5,1,0,1,0,NULL,0,NULL,1,NULL,25,4,NULL,NULL,1,1,3,0,NULL,0,NULL,0,NULL,NULL,6,4,1,NULL,1,1,2,1,2,24,400,5,3,3,NULL,0,NULL,NULL,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
1.TTBC.TT7FVG12901.1,1,1,1,24,2,0,5,1,0,3,0,NULL,0,NULL,1,NULL,25,4,NULL,NULL,1,1,3,0,NULL,0,NULL,0,NULL,NULL,6,4,1,NULL,1,2,2,1,2,24,400,5,3,3,NULL,0,NULL,NULL,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
1.TTBC.TT7FVG13001.1,1,1,32,21,5,0,2,0,0,1,0,0,0,NULL,NULL,NULL,3,5,NULL,NULL,0,1,3,0,NULL,0,NULL,0,NULL,NULL,6,4,1,NULL,1,1,2,1,2,24,226,2,3,1,0,0,NULL,NULL,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
1.TTBC.TT7FVG13SSW.1,1,1,32,1,5,0,2,0,0,1,0,0,0,NULL,NULL,NULL,2,5,NULL,NULL,0,1,3,0,NULL,0,NULL,0,NULL,NULL,6,4,1,NULL,1,1,2,1,2,24,226,5,3,1,0,0,NULL,NULL,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1.TTBC.TT7FVG13REE.1,1,1,1,21,1,0,5,1,0,1,0,NULL,0,NULL,1,NULL,25,4,NULL,NULL,1,1,3,0,NULL,0,NULL,0,NULL,NULL,6,4,1,NULL,1,1,2,1,2,24,400,5,3,3,NULL,0,NULL,NULL,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
1.TTBC.TT7FVG13TTG.1,1,1,31,14,1,0,4,0,0,3,0,0,0,NULL,NULL,NULL,27,4,NULL,NULL,0,1,3,1,NULL,0,NULL,0,NULL,NULL,6,4,1,NULL,1,1,1,1,2,24,370,5,3,1,0,0,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1.TTBC.TT7FVG13RWW.1,1,1,1,21,2,0,5,1,0,1,0,NULL,0,NULL,1,NULL,25,4,NULL,NULL,1,1,3,0,NULL,0,NULL,0,NULL,NULL,6,4,1,NULL,1,1,2,1,2,24,400,5,3,3,NULL,0,NULL,NULL,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
1.TTBC.TT7FVG13501.1,1,1,18,21,1,0,5,1,0,1,0,NULL,0,NULL,1,NULL,25,4,NULL,NULL,1,1,3,0,NULL,0,NULL,0,NULL,NULL,6,4,1,NULL,1,1,2,1,2,24,400,5,3,3,NULL,0,NULL,NULL,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
1.TTBC.TT7FVG13601.1,1,1,1,21,2,0,5,1,0,1,0,NULL,0,NULL,1,NULL,25,4,NULL,NULL,1,1,3,0,NULL,0,NULL,0,NULL,NULL,6,4,1,NULL,1,1,2,1,2,24,400,5,3,3,NULL,0,NULL,NULL,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1
1.TTBC.TT7FVG13701.1,1,1,18,21,2,0,5,1,0,1,0,NULL,0,NULL,1,NULL,25,4,NULL,NULL,1,1,3,0,NULL,0,NULL,0,NULL,NULL,6,4,1,NULL,1,1,2,1,2,24,400,5,3,3,NULL,0,NULL,NULL,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
1.TTBC.TT8FVG00SSW.1,1,1,4,20,5,0,2,0,0,1,0,0,0,NULL,NULL,NULL,3,5,NULL,NULL,0,2,3,0,NULL,0,NULL,0,NULL,NULL,5,4,1,NULL,1,1,2,1,2,24,3,2,NULL,0,0,0,NULL,NULL,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
1.TTBC.TT8FVG00REE.1,1,1,1,1,12,0,2,0,0,3,0,0,0,NULL,NULL,NULL,2,5,NULL,NULL,0,1,3,0,NULL,0,NULL,0,NULL,NULL,6,4,1,NULL,1,1,2,1,2,24,226,5,3,0,0,0,NULL,NULL,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1.TTBC.TT8FVG00TTG.1,1,1,18,21,0,0,2,1,0,NULL,1,NULL,0,NULL,1,NULL,22,3,NULL,NULL,0,1,3,0,0,0,NULL,0,NULL,NULL,6,4,1,NULL,1,1,2,1,2,24,433,5,3,0,NULL,0,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1
1.TTBC.TT8FVG00RWW.1,1,1,1,21,1,0,2,1,0,1,0,NULL,0,NULL,1,NULL,25,4,NULL,NULL,1,1,3,0,NULL,0,NULL,0,NULL,NULL,6,4,1,NULL,1,1,2,1,2,24,400,5,3,0,NULL,0,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1.TTBC.TT8FVG00501.1,1,1,1,21,1,0,2,1,0,1,0,NULL,0,NULL,1,NULL,25,4,NULL,NULL,1,1,3,0,NULL,0,NULL,0,NULL,NULL,6,4,1,NULL,1,1,2,1,2,24,400,5,3,0,NULL,0,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1.TTBC.TT8FVG00601.1,1,1,1,21,1,0,5,1,0,NULL,0,NULL,0,NULL,1,NULL,25,4,NULL,NULL,1,1,3,0,NULL,0,NULL,0,NULL,NULL,6,4,1,NULL,1,1,2,1,2,24,400,5,3,0,NULL,0,NULL,NULL,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
1.TTBC.TT8FVG00701.1,1,1,1,21,2,0,5,1,0,1,0,NULL,0,NULL,1,NULL,25,4,NULL,NULL,1,1,3,0,NULL,0,NULL,0,NULL,NULL,6,4,1,NULL,1,1,2,1,2,24,400,5,3,3,NULL,0,NULL,NULL,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
1.TTBC.TT8FVG00801.1,1,1,1,21,1,0,2,1,0,1,0,NULL,0,NULL,1,NULL,25,4,NULL,NULL,1,1,3,0,NULL,0,NULL,0,NULL,NULL,6,4,1,NULL,1,1,2,1,2,24,400,5,3,0,NULL,0,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1.TTBC.TT8FVG00901.1,1,1,1,21,2,0,2,1,0,1,0,NULL,0,NULL,1,NULL,25,4,NULL,NULL,1,1,3,0,NULL,0,NULL,0,NULL,NULL,6,4,1,NULL,1,1,2,1,2,24,400,5,3,0,NULL,0,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1.TTBC.TT8FVG01001.1,1,1,1,21,1,0,5,1,0,1,0,NULL,0,NULL,1,NULL,25,4,NULL,NULL,0,1,3,0,NULL,0,NULL,0,NULL,NULL,15,4,1,NULL,1,1,2,1,2,18,373,5,3,0,NULL,0,NULL,NULL,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0
1.TTBC.TT8FVG01SSW.1,1,1,1,21,2,0,2,1,0,1,0,NULL,0,NULL,1,NULL,25,4,NULL,NULL,1,1,3,0,NULL,0,NULL,0,NULL,NULL,6,4,1,NULL,1,1,2,1,2,24,400,5,3,3,NULL,0,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1.TTBC.TT8FVG01REE.1,1,1,1,21,1,0,2,1,0,1,0,NULL,0,NULL,1,NULL,25,4,NULL,NULL,1,1,3,0,NULL,0,NULL,0,NULL,NULL,6,4,1,NULL,1,1,2,1,2,24,400,5,3,0,NULL,0,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1.TTBC.TT8FVG01TTG.1,1,1,1,21,1,0,2,1,0,1,0,NULL,0,NULL,1,NULL,25,4,NULL,NULL,1,1,3,0,NULL,0,NULL,0,NULL,NULL,6,4,1,NULL,1,1,2,1,2,24,400,5,3,0,NULL,0,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1.TTBC.TT8FVG01RWW.1,1,1,1,21,1,0,5,1,0,1,0,NULL,0,NULL,1,NULL,25,4,NULL,NULL,1,1,3,0,NULL,0,NULL,0,NULL,NULL,6,4,1,NULL,1,1,2,1,2,24,400,5,3,3,NULL,0,NULL,NULL,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
1.TTBC.TT8FVG01501.1,1,1,1,21,2,0,2,1,0,1,0,NULL,0,NULL,1,NULL,25,4,NULL,NULL,1,1,3,0,NULL,0,NULL,0,NULL,NULL,6,4,1,NULL,1,1,2,1,2,24,400,5,3,0,NULL,0,NULL,NULL,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
1.TTBC.TT8FVG01601.1,1,1,18,21,2,0,2,1,0,1,0,NULL,0,NULL,1,NULL,25,4,NULL,NULL,1,1,3,0,NULL,0,NULL,0,NULL,NULL,6,4,1,NULL,1,1,2,1,2,24,400,5,3,0,NULL,0,NULL,NULL,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1.TTBC.TT8FVG01701.1,1,1,1,21,2,0,5,1,0,1,0,NULL,0,NULL,1,NULL,25,4,NULL,NULL,1,1,3,0,NULL,0,NULL,0,NULL,NULL,6,4,1,NULL,1,1,2,1,2,24,400,5,3,0,NULL,0,NULL,NULL,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
1.TTBC.TT8FVG01801.1,1,1,1,21,3,0,2,1,0,1,1,NULL,0,NULL,1,NULL,25,4,NULL,NULL,1,1,3,0,NULL,0,NULL,0,NULL,NULL,6,4,1,NULL,1,1,2,1,2,24,400,5,3,0,NULL,0,NULL,NULL,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0
1.TTBC.TT8FVG01901.1,1,1,1,21,2,0,2,1,0,1,0,NULL,0,NULL,1,NULL,25,4,NULL,NULL,1,1,3,0,NULL,0,NULL,0,NULL,NULL,6,4,1,NULL,1,1,2,1,2,24,400,5,3,0,NULL,0,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1.TTBC.TT8FVG02001.1,1,1,1,21,1,0,5,1,0,NULL,0,NULL,0,NULL,1,NULL,25,4,NULL,NULL,1,1,3,0,NULL,0,NULL,0,NULL,NULL,6,4,1,NULL,1,1,2,1,2,24,400,5,3,0,NULL,0,NULL,NULL,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
1.TTBC.TT8FVG02001.2,1,2,32,21,0,0,5,1,0,1,1,NULL,0,NULL,1,NULL,25,4,NULL,NULL,1,1,3,0,0,0,NULL,0,NULL,NULL,6,4,1,NULL,1,1,2,1,2,24,400,5,3,0,NULL,0,NULL,NULL,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0
1.TTBC.TT8FVG02SSW.1,1,1,1,21,2,0,5,1,0,1,0,NULL,0,NULL,1,NULL,25,4,NULL,NULL,1,1,3,0,NULL,0,NULL,0,NULL,NULL,6,4,1,NULL,1,1,2,1,2,24,400,5,3,1,NULL,0,NULL,NULL,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
1.TTBC.TT8FVG02REE.1,1,1,1,21,2,0,2,1,0,1,0,NULL,0,NULL,1,NULL,25,4,NULL,NULL,1,1,3,0,NULL,0,NULL,0,NULL,NULL,6,4,1,NULL,1,1,2,1,2,24,400,5,3,3,NULL,0,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1.TTBC.TT8FVG02TTG.1,1,1,1,21,1,0,2,1,0,1,0,NULL,0,NULL,1,NULL,25,4,NULL,NULL,1,1,3,0,NULL,0,NULL,0,NULL,NULL,6,4,1,NULL,1,1,2,1,2,24,400,5,3,3,NULL,0,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1.TTBC.TT8FVG02RWW.1,1,1,1,21,2,0,2,1,0,1,0,NULL,0,NULL,1,NULL,25,4,NULL,NULL,1,1,3,0,NULL,0,NULL,0,NULL,NULL,6,4,1,NULL,1,1,2,1,2,24,400,5,3,0,NULL,0,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1.TTBC.TT8FVG02501.1,1,1,1,21,2,0,2,1,0,1,0,NULL,0,NULL,1,NULL,25,4,NULL,NULL,1,1,3,0,NULL,0,NULL,0,NULL,NULL,6,4,1,NULL,1,1,2,1,2,24,400,5,3,0,NULL,0,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1.TTBC.TT8FVG02601.1,1,1,1,21,1,0,2,1,0,1,0,NULL,0,NULL,1,NULL,25,4,NULL,NULL,1,1,3,0,NULL,0,NULL,0,NULL,NULL,6,4,1,NULL,1,1,2,1,2,24,400,5,3,0,NULL,0,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1.TTBC.TT8FVG02701.1,1,1,1,21,0,0,2,1,0,1,1,NULL,0,NULL,1,NULL,25,4,NULL,NULL,1,1,3,0,0,0,NULL,0,NULL,NULL,6,4,1,NULL,1,1,2,1,2,24,400,5,3,0,NULL,0,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0
1.TTBC.TT8FVG02801.1,1,1,1,21,1,0,2,1,0,1,1,NULL,0,NULL,1,NULL,25,3,NULL,NULL,1,1,3,0,NULL,0,NULL,0,NULL,NULL,6,4,1,NULL,1,1,2,1,2,24,400,5,3,0,NULL,0,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0
1.TTBC.TT8FVG02901.1,1,1,1,21,1,0,2,1,0,1,0,NULL,0,NULL,1,NULL,25,4,NULL,NULL,1,1,3,0,NULL,0,NULL,0,NULL,NULL,6,4,1,NULL,1,1,2,1,2,24,400,5,3,3,NULL,0,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1.TTBC.TT8FVG03001.1,1,1,1,21,1,0,5,1,0,1,0,NULL,0,NULL,1,NULL,25,4,NULL,NULL,1,1,3,0,NULL,0,NULL,0,NULL,NULL,6,4,1,NULL,1,1,2,1,2,24,400,5,3,0,NULL,0,NULL,NULL,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
1.TTBC.TT8FVG03SSW.1,1,1,1,21,1,0,2,1,0,1,0,NULL,0,NULL,1,NULL,25,4,NULL,NULL,1,1,3,0,NULL,0,NULL,0,NULL,NULL,6,4,1,NULL,1,1,2,1,2,24,400,5,3,1,NULL,0,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1.TTBC.TT8FVG03REE.1,1,1,1,21,1,0,2,1,0,1,1,NULL,0,NULL,1,NULL,25,4,NULL,NULL,1,1,3,0,0,0,NULL,0,NULL,NULL,6,4,1,NULL,1,1,2,1,2,24,400,5,3,0,NULL,0,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0
1.TTBC.TT8FVG03TTG.1,1,1,1,21,2,0,5,1,0,1,0,NULL,0,NULL,1,NULL,25,4,NULL,NULL,1,1,3,0,NULL,0,NULL,0,NULL,NULL,6,4,1,NULL,1,1,2,1,2,24,400,5,3,0,NULL,0,NULL,NULL,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1
1.TTBC.TT8FVG03TTG.2,1,2,18,21,2,0,5,1,0,1,2,NULL,0,NULL,1,NULL,25,3,NULL,NULL,1,1,3,0,0,0,NULL,0,NULL,NULL,6,4,1,NULL,1,1,2,1,2,24,400,5,3,0,0,0,NULL,NULL,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1
1.TTBC.TT8FVG03RWW.1,1,1,18,21,1,0,2,1,0,1,1,NULL,0,NULL,1,NULL,25,4,NULL,NULL,1,1,3,0,0,0,NULL,0,NULL,NULL,6,4,1,NULL,1,1,2,1,2,24,400,5,3,0,NULL,0,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1
1.TTBC.TT8FVG03501.1,1,1,1,21,2,0,5,1,0,1,0,NULL,0,NULL,1,NULL,25,4,NULL,NULL,1,1,3,0,NULL,0,NULL,0,NULL,NULL,6,4,1,NULL,1,1,2,1,2,24,400,5,3,0,NULL,0,NULL,NULL,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
1.TTBC.TT8FVG03501.2,1,2,18,21,2,0,5,1,0,1,2,NULL,0,NULL,1,NULL,25,3,NULL,NULL,1,1,3,0,0,0,NULL,0,NULL,NULL,6,4,1,NULL,1,1,2,1,2,24,400,5,3,0,0,0,NULL,NULL,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1
1.TTBC.TT8FVG03501.3,1,3,18,21,3,0,5,1,0,1,2,NULL,0,NULL,1,NULL,25,3,NULL,NULL,1,1,3,0,0,0,NULL,0,NULL,NULL,6,4,1,NULL,1,1,2,1,2,24,400,5,3,0,0,0,NULL,NULL,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1
1.TTBC.TT8FVG03501.4,1,4,18,21,7,0,5,1,0,1,2,NULL,0,NULL,1,NULL,25,3,NULL,NULL,1,1,3,0,0,0,NULL,0,NULL,NULL,6,4,1,NULL,1,1,2,1,2,24,400,5,3,0,0,3,NULL,NULL,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1
1.TTBC.TT8FVG03501.5,1,5,18,21,7,0,5,1,0,1,2,NULL,0,NULL,1,NULL,25,3,NULL,NULL,1,1,3,0,0,0,NULL,0,NULL,NULL,6,4,1,NULL,1,1,2,1,2,24,400,5,3,0,0,3,NULL,NULL,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1
1.TTBC.TT8FVG03601.1,1,1,1,21,2,0,2,1,0,1,0,NULL,0,NULL,1,NULL,25,4,NULL,NULL,1,1,3,0,NULL,0,NULL,0,NULL,NULL,6,4,1,NULL,1,1,2,1,2,24,400,5,3,0,NULL,0,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1
1.TTBC.TT8FVG03701.1,1,1,1,21,1,0,2,1,0,1,0,NULL,0,NULL,1,NULL,25,4,NULL,NULL,1,1,3,0,NULL,0,NULL,0,NULL,NULL,6,4,1,NULL,1,1,2,1,2,24,400,5,3,0,NULL,0,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1
1.TTBC.TT8FVG03801.1,1,1,1,21,1,0,5,1,0,1,0,NULL,0,NULL,1,NULL,25,4,NULL,NULL,1,1,3,0,NULL,0,NULL,0,NULL,NULL,6,4,1,NULL,1,1,2,1,2,24,400,5,3,3,NULL,0,NULL,NULL,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
